stop_id,stop_name,latitude,longitude
1642,Kankariya Telephone Exchange,,
1643,Maninagar,22.998660,72.611401
1644,Swaminarayan Mandir,23.045009,72.533786
1645,Jawahar Chowk,22.995137,72.605099
1646,Bhairavnath Road,,
1647,Mira Cinema Char Rasta,,
1648,Lokamanya Tilak Bag,,
1649,Raikhad Char Rasta,,
1650,Municipal Corporation Office,,
1651,Astodiya Chakala,,
1652,Astodiya Darwaja,,
1653,L Colony,23.024867,72.546162
1654,Panjrapole Char Rasta,,
1655,Gulbai Tekra Approach,,
1656,LD Engg. College,,
1657,Geeta Mandir,,
1658,Bhulabhai Park,,
1659,M J Library,,
1660,Law Garden,23.026394,72.561057
1661,Vasundhara Society,,
1662,Vaikunth Dham Mandir,,
1663,Swaminarayan College,23.045318,72.533760
1664,Kankariya Telephone Exchange,,
1665,Maninagar,22.998660,72.611401
1666,Swaminarayan Mandir,23.045009,72.533786
1667,Jawahar Chowk,22.995137,72.605099
1668,Bhairavnath Road,,
1669,Mira Cinema Char Rasta,,
1670,Danilimda Road,22.998758,72.583418
1671,Chhipa Society,,
1672,Chandola Lake,22.986953,72.586964
1673,BRTS Workshop,,
1674,Kashiram Textiles,,
1675,Grid Station,,
1676,Odhav Fire Station,,
1677,Vallabh Nagar,23.059484,72.536028
1678,Chhotalal ni Chali,,
1679,Morlidhar Society,,
1680,Odhav Talav,23.025580,72.665351
1681,SP Ring Road Approach,,
1682,Ajit Mill Char Rasta,,
1683,Soni ni Chali B,,
1684,Grid Station,,
1685,Odhav Fire Station,,
1686,Vallabh Nagar,23.059484,72.536028
1687,Chhotalal ni Chali,,
1688,Morlidhar Society,,
1689,Odhav Talav,23.025580,72.665351
1690,SP Ring Road Approach,,
1691,Ajit Mill Char Rasta,,
1692,Lokamanya Tilak Bag,,
1693,Raikhad Char Rasta,,
1694,Municipal Corporation Office,,
1695,Astodiya Chakala,,
1696,Astodiya Darwaja,,
1697,Raipur Darwaja,,
1698,Karnamukteshwar Mahadev,,
1699,Sarangpur Darwaja,,
1700,Soma Textiles,,
1701,LD Engg. College,,
1702,M J Library,,
1703,Law Garden,23.026394,72.561057
1704,Patel Mills,,
1705,Rakhiyal Char Rasta,,
1706,Narayana Hospital,23.022428,72.623409
1707,Vasundhara Society,,
1708,Soni ni Chali B,,
1709,Lokamanya Tilak Bag,,
1710,Raikhad Char Rasta,,
1711,Municipal Corporation Office,,
1712,Astodiya Chakala,,
1713,Astodiya Darwaja,,
1714,Soma Textiles,,
1715,LD Engg. College,,
1716,M J Library,,
1717,Law Garden,23.026394,72.561057
1718,Narayana Hospital,23.022428,72.623409
1719,Vasundhara Society,,
1720,Ghodasar,22.991243,72.616423
1721,R.T.O Circle,,
1722,Ranip Cross Road,,
1723,Bhavsar Hostel,23.067673,72.575685
1724,Akhbarnagar,23.066483,72.559622
1725,Pragatinagar,23.064659,72.556160
1726,Shastrinagar,23.062260,72.553083
1727,Jaimangal,,
1728,Sola Cross Road,23.052723,72.546802
1729,Shree Valinath Chowk,,
1730,Memnagar,23.053084,72.532931
1731,University,23.037307,72.544748
1732,Andhjan Mandal,,
1733,Himmatlal Park,23.029753,72.532414
1734,Shivranjani,23.024304,72.531295
1735,Jhansi Ki Rani,23.023029,72.536330
1736,Nehrunagar,23.022343,72.542840
1737,Manekbaug,23.017430,72.544266
1738,Dharnidhar Derasar,23.008410,72.548661
1739,Anjali,23.004447,72.553100
1740,Chandranagar,22.999753,72.558099
1741,Khodiyarnagar,,
1742,Danilimda Char Rasta,,
1743,Danilimda Road,22.998758,72.583418
1744,Chhipa Society,,
1745,Chandola Lake,22.986953,72.586964
1746,BRTS Workshop,,
1747,Kashiram Textiles,,
1748,Narol,22.948393,72.597785
1749,Mukesh Industries,,
1750,Isanpur,22.981130,72.601295
1751,Jashodanagar Char Rasta,,
1752,Express Highway Junction,,
1753,CTM Cross Road,,
1754,Purvdeep Society,,
1755,Jogeshwari Society,,
1756,Rabari Colony,23.003119,72.633568
1757,Ghodasar,22.991243,72.616423
1758,R.T.O Circle,,
1759,Ranip Cross Road,,
1760,Bhavsar Hostel,23.067673,72.575685
1761,Akhbarnagar,23.066483,72.559622
1762,Pragatinagar,23.064659,72.556160
1763,Shastrinagar,23.062260,72.553083
1764,Jaimangal,,
1765,Sola Cross Road,23.052723,72.546802
1766,Shree Valinath Chowk,,
1767,Memnagar,23.053084,72.532931
1768,University,23.037307,72.544748
1769,Andhjan Mandal,,
1770,Himmatlal Park,23.029753,72.532414
1771,Shivranjani,23.024304,72.531295
1772,Jhansi Ki Rani,23.023029,72.536330
1773,Nehrunagar,23.022343,72.542840
1774,Manekbaug,23.017430,72.544266
1775,Dharnidhar Derasar,23.008410,72.548661
1776,Anjali,23.004447,72.553100
1777,Chandranagar,22.999753,72.558099
1778,Khodiyarnagar,,
1779,Danilimda Char Rasta,,
1780,Danilimda Road,22.998758,72.583418
1781,Chhipa Society,,
1782,Chandola Lake,22.986953,72.586964
1783,BRTS Workshop,,
1784,Kashiram Textiles,,
1785,Narol,22.948393,72.597785
1786,Mukesh Industries,,
1787,Isanpur,22.981130,72.601295
1788,Jashodanagar Char Rasta,,
1789,Express Highway Junction,,
1790,CTM Cross Road,,
1791,Purvdeep Society,,
1792,Jogeshwari Society,,
1793,Rabari Colony,23.003119,72.633568
1794,Ram Rajya Nagar,,
1795,Rameshwar Park,,
1796,Anjali,23.004447,72.553100
1797,Chandranagar,22.999753,72.558099
1798,Khodiyarnagar,,
1799,Danilimda Char Rasta,,
1800,Vaikunth Dham Mandir,,
1801,Swaminarayan College,23.045318,72.533760
1802,Grid Station,,
1803,Odhav Fire Station,,
1804,Vallabh Nagar,23.059484,72.536028
1805,Chhotalal ni Chali,,
1806,Morlidhar Society,,
1807,Odhav Talav,23.025580,72.665351
1808,SP Ring Road Approach,,
1809,Ajit Mill Char Rasta,,
1810,Astodiya Darwaja,,
1811,Raipur Darwaja,,
1812,Karnamukteshwar Mahadev,,
1813,Sarangpur Darwaja,,
1814,Soma Textiles,,
1815,Geeta Mandir,,
1816,Bhulabhai Park,,
1817,Mangal Park,,
1818,Patel Mills,,
1819,Rakhiyal Char Rasta,,
1820,Narayana Hospital,23.022428,72.623409
1821,Soni ni Chali B,,
1822,Sanand Circle,,
1823,Pravinnagar,,
1824,Maktampura Ward Office,,
1825,Juhapura Road,,
1826,Khurshid Park,,
1827,Ambar Tower,,
1828,Sarkhej Circle,,
1829,Vasna,23.002006,72.547241
1830,Anjali,23.004447,72.553100
1831,Chandranagar,22.999753,72.558099
1832,Khodiyarnagar,,
1833,Danilimda Char Rasta,,
1834,Vaikunth Dham Mandir,,
1835,Swaminarayan College,23.045318,72.533760
1836,Astodiya Darwaja,,
1837,Raipur Darwaja,,
1838,Karnamukteshwar Mahadev,,
1839,Sarangpur Darwaja,,
1840,Geeta Mandir,,
1841,Bhulabhai Park,,
1842,Mangal Park,,
1843,Sanand Circle,,
1844,Pravinnagar,,
1845,Maktampura Ward Office,,
1846,Juhapura Road,,
1847,Khurshid Park,,
1848,Ambar Tower,,
1849,Sarkhej Circle,,
1850,Vasna,23.002006,72.547241
1851,Jaimangal,,
1852,Sola Cross Road,23.052723,72.546802
1853,Shree Valinath Chowk,,
1854,Memnagar,23.053084,72.532931
1855,University,23.037307,72.544748
1856,Andhjan Mandal,,
1857,Himmatlal Park,23.029753,72.532414
1858,Jodhpur Char Rasta,,
1859,Star Bazaar,23.016848,72.515504
1860,ISRO,23.027390,72.517572
1861,Ramdevnagar,23.021644,72.512197
1862,ISKCON Cross Road,23.027153,72.508525
1863,Karnavati Club,23.019756,72.503412
1864,Prahalad Nagar Cross Road,23.013966,72.528864
1865,Makarba Road,23.000426,72.499781
1866,Sanand Circle,,
1867,Jaimangal,,
1868,Sola Cross Road,23.052723,72.546802
1869,Shree Valinath Chowk,,
1870,Memnagar,23.053084,72.532931
1871,University,23.037307,72.544748
1872,Andhjan Mandal,,
1873,Himmatlal Park,23.029753,72.532414
1874,Jodhpur Char Rasta,,
1875,Star Bazaar,23.016848,72.515504
1876,ISRO,23.027390,72.517572
1877,Ramdevnagar,23.021644,72.512197
1878,ISKCON Cross Road,23.027153,72.508525
1879,Karnavati Club,23.019756,72.503412
1880,Prahalad Nagar Cross Road,23.013966,72.528864
1881,Makarba Road,23.000426,72.499781
1882,Sanand Circle,,
1883,Anjali,23.005798,72.555793
1884,Chandranagar,22.999753,72.558099
1885,Khodiyarnagar,,
1886,Danilimda Char Rasta,,
1887,Vaikunth Dham Mandir,,
1888,Swaminarayan College,23.045318,72.533760
1889,Grid Station,,
1890,Odhav Fire Station,,
1891,Vallabh Nagar,23.059484,72.536028
1892,Chhotalal ni Chali,,
1893,Morlidhar Society,,
1894,Odhav Talav,23.025580,72.665351
1895,SP Ring Road Approach,,
1896,Ajit Mill Char Rasta,,
1897,Raipur Darwaja,,
1898,Karnamukteshwar Mahadev,,
1899,Sarangpur Darwaja,,
1900,Soma Textiles,,
1901,Geeta Mandir,,
1902,Bhulabhai Park,,
1903,Mangal Park,,
1904,Vasna,23.002006,72.547241
1905,Patel Mills,,
1906,Rakhiyal Char Rasta,,
1907,Narayana Hospital,23.022428,72.623409
1908,Soni ni Chali B,,
1909,Sanand Circle,,
1910,Pravinnagar,,
1911,Maktampura Ward Office,,
1912,Juhapura Road,,
1913,Khurshid Park,,
1914,Ambar Tower,,
1915,Sarkhej Circle,,
1916,Anjali,23.005798,72.555793
1917,Chandranagar,22.999753,72.558099
1918,Khodiyarnagar,,
1919,Danilimda Char Rasta,,
1920,Vaikunth Dham Mandir,,
1921,Swaminarayan College,23.045318,72.533760
1922,Raipur Darwaja,,
1923,Karnamukteshwar Mahadev,,
1924,Sarangpur Darwaja,,
1925,Geeta Mandir,,
1926,Bhulabhai Park,,
1927,Mangal Park,,
1928,Vasna,23.002006,72.547241
1929,Sanand Circle,,
1930,Pravinnagar,,
1931,Maktampura Ward Office,,
1932,Juhapura Road,,
1933,Khurshid Park,,
1934,Ambar Tower,,
1935,Sarkhej Circle,,
1936,R.T.O Circle,,
1937,Ranip Cross Road,,
1938,Bhavsar Hostel,23.067260,72.568980
1939,Akhbarnagar,23.066483,72.559622
1940,Pragatinagar,23.064659,72.556160
1941,Shastrinagar,23.062307,72.553041
1942,Jaimangal,,
1943,Sola Cross Road,23.052723,72.546802
1944,Shree Valinath Chowk,,
1945,Memnagar,23.053084,72.532931
1946,University,23.037307,72.544748
1947,Andhjan Mandal,,
1948,Himmatlal Park,23.029753,72.532414
1949,Jodhpur Char Rasta,,
1950,Star Bazaar,23.016848,72.515504
1951,ISRO,23.027390,72.517572
1952,Ramdevnagar,23.021644,72.512197
1953,ISKCON Cross Road,23.027153,72.508525
1954,Ranip Cross Road,,
1955,Bhavsar Hostel,23.067260,72.568980
1956,Akhbarnagar,23.066483,72.559622
1957,Pragatinagar,23.064659,72.556160
1958,Shastrinagar,23.062307,72.553041
1959,Jaimangal,,
1960,Sola Cross Road,23.052723,72.546802
1961,Shree Valinath Chowk,,
1962,Memnagar,23.053084,72.532931
1963,University,23.037307,72.544748
1964,Andhjan Mandal,,
1965,Himmatlal Park,23.029753,72.532414
1966,Jodhpur Char Rasta,,
1967,Star Bazaar,23.016848,72.515504
1968,ISRO,23.027390,72.517572
1969,Ramdevnagar,23.021644,72.512197
1970,ISKCON Cross Road,23.027153,72.508525
1971,R.T.O Extension,,
1972,Ahmedabad Domestic Airport,23.071876,72.619763
1973,Hanuman Camp,,
1974,Naranghat,,
1975,Gayatri Mandir,23.061662,72.591461
1976,Jaimangal,,
1977,Sola Cross Road,23.052723,72.546802
1978,Shree Valinath Chowk,,
1979,Memnagar,23.053084,72.532931
1980,University,23.037307,72.544748
1981,Andhjan Mandal,,
1982,Himmatlal Park,23.029753,72.532414
1983,Jodhpur Char Rasta,,
1984,Star Bazaar,23.016848,72.515504
1985,ISRO,23.027390,72.517572
1986,Ramdevnagar,23.021644,72.512197
1987,ISKCON Cross Road,23.027153,72.508525
1988,Ranip Cross Road,,
1989,Bhavsar Hostel,23.067260,72.568980
1990,Akhbarnagar,23.066483,72.559622
1991,Pragatinagar,23.064659,72.556160
1992,R.T.O Extension,,
1993,Ahmedabad Domestic Airport,23.071876,72.619763
1994,Hanuman Camp,,
1995,Naranghat,,
1996,Gayatri Mandir,23.061662,72.591461
1997,R.T.O Circle,,
1998,Ranip Cross Road,,
1999,Bhavsar Hostel,23.067260,72.568980
2000,Akhbarnagar,23.066483,72.559622
2001,Pragatinagar,23.064659,72.556160
2002,R.T.O Circle,,
2003,Ranip Cross Road,,
2004,Bhavsar Hostel,23.067260,72.568980
2005,Akhbarnagar,23.066483,72.559622
2006,Pragatinagar,23.064659,72.556160
2007,Shastrinagar,23.062307,72.553041
2008,Ahmedabad Domestic Airport,23.071876,72.619763
2009,Hanuman Camp,,
2010,Airport Circle,23.081431,72.616184
2011,Naranghat,,
2012,Gayatri Mandir,23.061662,72.591461
2013,Jaimangal,,
2014,Sola Cross Road,23.052723,72.546802
2015,Shree Valinath Chowk,,
2016,Memnagar,23.053084,72.532931
2017,University,23.037307,72.544748
2018,Andhjan Mandal,,
2019,Himmatlal Park,23.029753,72.532414
2020,Jodhpur Char Rasta,,
2021,Star Bazaar,23.016848,72.515504
2022,ISRO,23.027390,72.517572
2023,Ramdevnagar,23.021644,72.512197
2024,ISKCON Cross Road,23.027153,72.508525
2025,R.T.O Circle,,
2026,Ranip Cross Road,,
2027,Bhavsar Hostel,23.067260,72.568980
2028,Akhbarnagar,23.066483,72.559622
2029,Pragatinagar,23.064659,72.556160
2030,Shastrinagar,23.062307,72.553041
2031,R.T.O Circle,,
2032,Ranip Cross Road,,
2033,Bhavsar Hostel,23.067260,72.568980
2034,Akhbarnagar,23.066483,72.559622
2035,Pragatinagar,23.064659,72.556160
2036,Shastrinagar,23.062307,72.553041
2037,Jaimangal,,
2038,Shree Valinath Chowk,,
2039,University,23.037307,72.544748
2040,Andhjan Mandal,,
2041,Himmatlal Park,23.029753,72.532414
2042,Jodhpur Char Rasta,,
2043,Star Bazaar,23.016848,72.515504
2044,ISRO,23.027390,72.517572
2045,Ramdevnagar,23.021644,72.512197
2046,ISKCON Cross Road,23.027153,72.508525
2047,R.T.O Circle,,
2048,Ranip Cross Road,,
2049,Bhavsar Hostel,23.067260,72.568980
2050,Akhbarnagar,23.066483,72.559622
2051,Pragatinagar,23.064659,72.556160
2052,Shastrinagar,23.062307,72.553041
2053,Jaimangal,,
2054,Sola Cross Road,23.052723,72.546802
2055,Shree Valinath Chowk,,
2056,Memnagar,23.053084,72.532931
2057,University,23.037307,72.544748
2058,Andhjan Mandal,,
2059,Himmatlal Park,23.029753,72.532414
2060,Jodhpur Char Rasta,,
2061,Star Bazaar,23.016848,72.515504
2062,ISRO,23.027390,72.517572
2063,Ramdevnagar,23.021644,72.512197
2064,ISKCON Cross Road,23.027153,72.508525
2065,Ahmedabad Domestic Airport,23.071876,72.619763
2066,Hanuman Camp,,
2067,Airport Circle,23.081431,72.616184
2068,Naranghat,,
2069,Gayatri Mandir,23.061662,72.591461
2070,Shivranjani,23.024304,72.531295
2071,Jhansi Ki Rani,23.023029,72.536330
2072,Nehrunagar,23.022343,72.542840
2073,Jodhpur Char Rasta,,
2074,Star Bazaar,23.016848,72.515504
2075,ISRO,23.027390,72.517572
2076,Ramdevnagar,23.021644,72.512197
2077,ISKCON Cross Road,23.027153,72.508525
2078,Karnavati Club,23.019756,72.503412
2079,Prahalad Nagar Cross Road,23.013966,72.528864
2080,Makarba Road,23.000426,72.499781
2081,Sanand Circle,,
2082,Jaimangal,,
2083,Sola Cross Road,23.052723,72.546802
2084,Shree Valinath Chowk,,
2085,Memnagar,23.053084,72.532931
2086,University,23.037307,72.544748
2087,Andhjan Mandal,,
2088,Himmatlal Park,23.029753,72.532414
2089,Shivranjani,23.024304,72.531295
2090,Jhansi Ki Rani,23.023029,72.536330
2091,Nehrunagar,23.022343,72.542840
2092,Jaimangal,,
2093,Sola Cross Road,23.052723,72.546802
2094,Shree Valinath Chowk,,
2095,Memnagar,23.053084,72.532931
2096,University,23.037307,72.544748
2097,Andhjan Mandal,,
2098,Himmatlal Park,23.029753,72.532414
2099,Jodhpur Char Rasta,,
2100,Star Bazaar,23.016848,72.515504
2101,ISRO,23.027390,72.517572
2102,Ramdevnagar,23.021644,72.512197
2103,ISKCON Cross Road,23.027153,72.508525
2104,Karnavati Club,23.019756,72.503412
2105,Prahalad Nagar Cross Road,23.013966,72.528864
2106,Makarba Road,23.000426,72.499781
2107,Sanand Circle,,
2108,Jaimangal,,
2109,Sola Cross Road,23.052723,72.546802
2110,Shree Valinath Chowk,,
2111,Memnagar,23.053084,72.532931
2112,University,23.037307,72.544748
2113,Andhjan Mandal,,
2114,Himmatlal Park,23.029753,72.532414
2115,Shivranjani,23.024304,72.531295
2116,Jhansi Ki Rani,23.023029,72.536330
2117,Nehrunagar,23.022343,72.542840
2118,Shivranjani,23.024304,72.531295
2119,Jhansi Ki Rani,23.023029,72.536330
2120,Nehrunagar,23.022343,72.542840
2121,Jodhpur Char Rasta,,
2122,Star Bazaar,23.016848,72.515504
2123,ISRO,23.027390,72.517572
2124,Ramdevnagar,23.021644,72.512197
2125,ISKCON Cross Road,23.027153,72.508525
2126,Karnavati Club,23.019756,72.503412
2127,Prahalad Nagar Cross Road,23.013966,72.528864
2128,Makarba Road,23.000426,72.499781
2129,Sanand Circle,,
2130,Shivranjani,23.024304,72.531295
2131,Jhansi Ki Rani,23.023029,72.536330
2132,Nehrunagar,23.022343,72.542840
2133,Jodhpur Char Rasta,,
2134,Star Bazaar,23.016848,72.515504
2135,ISRO,23.027390,72.517572
2136,Ramdevnagar,23.021644,72.512197
2137,ISKCON Cross Road,23.027153,72.508525
2138,ISKCON Mandir,23.027486,72.504945
2139,Antariksh Colony,23.027763,72.500916
2140,Jayantilal Park,,
2141,Swagat Bungalow,,
2142,Ambli Gam,23.026455,72.482187
2143,Bopal Approach,,
2144,Bhavya Park,,
2145,Samarpan Bungalows,,
2146,Sterling City,23.032322,72.469152
2147,Bopal Gam,23.034011,72.464107
2148,Ashok Vatika,23.027937,72.495703
2149,SOBO Center,23.017234,72.475079
2150,Sukhasan Char Rasta,,
2151,South Bopal BRTS Terminus,,
2152,Chittavan,,
2153,Basant Bahar,,
2154,Jaimangal,,
2155,Sola Cross Road,23.052723,72.546802
2156,Shree Valinath Chowk,,
2157,Memnagar,23.053084,72.532931
2158,University,23.037307,72.544748
2159,Andhjan Mandal,,
2160,Himmatlal Park,23.029753,72.532414
2161,Shivranjani,23.024304,72.531295
2162,Jhansi Ki Rani,23.023029,72.536330
2163,Nehrunagar,23.022343,72.542840
2164,Jaimangal,,
2165,Sola Cross Road,23.052723,72.546802
2166,Shree Valinath Chowk,,
2167,Memnagar,23.053084,72.532931
2168,University,23.037307,72.544748
2169,Andhjan Mandal,,
2170,Himmatlal Park,23.029753,72.532414
2171,Jodhpur Char Rasta,,
2172,Star Bazaar,23.016848,72.515504
2173,ISRO,23.027390,72.517572
2174,Ramdevnagar,23.021644,72.512197
2175,ISKCON Cross Road,23.027153,72.508525
2176,ISKCON Mandir,23.027486,72.504945
2177,Antariksh Colony,23.027763,72.500916
2178,Jayantilal Park,,
2179,Swagat Bungalow,,
2180,Ambli Gam,23.026455,72.482187
2181,Bopal Approach,,
2182,Bhavya Park,,
2183,Samarpan Bungalows,,
2184,Sterling City,23.032322,72.469152
2185,Bopal Gam,23.034011,72.464107
2186,Ashok Vatika,23.027937,72.495703
2187,SOBO Center,23.017234,72.475079
2188,Sukhasan Char Rasta,,
2189,South Bopal BRTS Terminus,,
2190,Chittavan,,
2191,Basant Bahar,,
2192,Jaimangal,,
2193,Sola Cross Road,23.052723,72.546802
2194,Shree Valinath Chowk,,
2195,Memnagar,23.053084,72.532931
2196,University,23.037307,72.544748
2197,Andhjan Mandal,,
2198,Himmatlal Park,23.029753,72.532414
2199,Shivranjani,23.024304,72.531295
2200,Jhansi Ki Rani,23.023029,72.536330
2201,Nehrunagar,23.022343,72.542840
2202,Jaimangal,,
2203,Sola Cross Road,23.052723,72.546802
2204,Shree Valinath Chowk,,
2205,Memnagar,23.053084,72.532931
2206,University,23.037307,72.544748
2207,Andhjan Mandal,,
2208,Himmatlal Park,23.029753,72.532414
2209,Jodhpur Char Rasta,,
2210,Star Bazaar,23.016848,72.515504
2211,ISRO,23.027390,72.517572
2212,Ramdevnagar,23.021644,72.512197
2213,ISKCON Cross Road,23.027153,72.508525
2214,ISKCON Mandir,23.027486,72.504945
2215,Antariksh Colony,23.027763,72.500916
2216,Jayantilal Park,,
2217,Swagat Bungalow,,
2218,Ambli Gam,23.026455,72.482187
2219,Bopal Approach,,
2220,Bhavya Park,,
2221,Samarpan Bungalows,,
2222,Sterling City,23.032322,72.469152
2223,Bopal Gam,23.034011,72.464107
2224,Ashok Vatika,23.027937,72.495703
2225,SOBO Center,23.017234,72.475079
2226,Sukhasan Char Rasta,,
2227,South Bopal BRTS Terminus,,
2228,Chittavan,,
2229,Basant Bahar,,
